sale_id,sale_date,product_id,customer_id,quantity,unit_price,revenue,payment_method
S0005433,2025-04-12,P0020,C00358,1,24.58,24.58,Digital Wallet
S0005434,2025-04-12,P0006,C00215,1,9.35,9.35,Cash
S0005435,2025-04-12,P0021,C00061,3,3.5,10.5,Cash
S0005436,2025-04-12,P0023,C00268,1,17.42,17.42,Cash
S0005437,2025-04-12,P0038,C00427,5,9.21,46.05,Cash
S0005438,2025-04-12,P0008,C00038,2,25.45,50.9,Digital Wallet
S0005439,2025-04-12,P0013,C00338,4,21.26,85.04,Digital Wallet
S0005440,2025-04-12,P0018,C00221,3,14.48,43.44,Card
S0005441,2025-04-12,P0002,C00145,3,23.0,69.0,Digital Wallet
S0005442,2025-04-12,P0021,C00470,2,3.5,7.0,Digital Wallet
S0005443,2025-04-12,P0013,C00280,3,21.26,63.78,Cash
S0005444,2025-04-12,P0014,C00102,4,14.33,57.32,Card
S0005445,2025-04-12,P0039,C00340,2,8.22,16.44,Cash
S0005446,2025-04-12,P0007,C00032,2,11.24,22.48,Digital Wallet
S0005447,2025-04-12,P0003,C00060,2,2.27,4.54,Digital Wallet
S0005448,2025-04-12,P0017,C00006,2,10.27,20.54,Digital Wallet
S0005449,2025-04-12,P0035,C00295,4,4.51,18.04,Card
S0005450,2025-04-12,P0020,C00500,1,24.58,24.58,Cash
S0005451,2025-04-12,P0011,C00075,1,28.23,28.23,Card
S0005452,2025-04-12,P0008,C00015,4,25.45,101.8,Digital Wallet
S0005453,2025-04-12,P0015,C00263,1,29.69,29.69,Digital Wallet
S0005454,2025-04-12,P0025,C00275,3,4.71,14.13,Cash
S0005455,2025-04-12,P0014,C00165,1,14.33,14.33,Cash
S0005456,2025-04-12,P0004,C00253,1,18.23,18.23,Cash
S0005457,2025-04-12,P0007,C00454,2,11.24,22.48,Cash
S0005458,2025-04-12,P0040,C00024,1,4.33,4.33,Digital Wallet
S0005459,2025-04-12,P0025,C00263,2,4.71,9.42,Card
S0005460,2025-04-12,P0002,C00284,2,23.0,46.0,Cash
S0005461,2025-04-12,P0039,C00257,1,8.22,8.22,Cash
S0005462,2025-04-12,P0024,C00338,1,16.73,16.73,Cash
S0005463,2025-04-12,P0007,C00203,4,11.24,44.96,Digital Wallet
S0005464,2025-04-12,P0035,C00433,1,4.51,4.51,Digital Wallet
S0005465,2025-04-12,P0033,C00416,1,32.26,32.26,Cash
S0005466,2025-04-12,P0030,C00088,3,3.95,11.85,Digital Wallet
S0005467,2025-04-12,P0015,C00292,5,29.69,148.45,Card
S0005468,2025-04-12,P0025,C00207,3,4.71,14.13,Digital Wallet
S0005469,2025-04-12,P0029,C00451,3,12.45,37.35,Digital Wallet
S0005470,2025-04-12,P0006,C00469,3,9.35,28.05,Cash
S0005471,2025-04-12,P0034,C00230,2,13.32,26.64,Card
S0005472,2025-04-13,P0019,C00215,2,6.16,12.32,Digital Wallet
S0005473,2025-04-13,P0010,C00205,1,16.69,16.69,Cash
S0005474,2025-04-13,P0022,C00240,4,22.12,88.48,Card
S0005475,2025-04-13,P0031,C00253,1,28.12,28.12,Cash
S0005476,2025-04-13,P0027,C00214,4,24.24,96.96,Cash
S0005477,2025-04-13,P0032,C00420,1,22.91,22.91,Digital Wallet
S0005478,2025-04-13,P0034,C00224,1,13.32,13.32,Digital Wallet
S0005479,2025-04-13,P0019,C00094,1,6.16,6.16,Card
S0005480,2025-04-13,P0016,C00227,1,26.95,26.95,Card
S0005481,2025-04-13,P0031,C00319,1,28.12,28.12,Card
S0005482,2025-04-13,P0007,C00443,4,11.24,44.96,Cash
S0005483,2025-04-13,P0005,C00124,1,12.52,12.52,Digital Wallet
S0005484,2025-04-13,P0040,C00414,2,4.33,8.66,Digital Wallet
S0005485,2025-04-13,P0015,C00124,1,29.69,29.69,Cash
S0005486,2025-04-13,P0029,C00111,2,12.45,24.9,Cash
S0005487,2025-04-13,P0011,C00309,4,28.23,112.92,Card
S0005488,2025-04-13,P0022,C00378,1,22.12,22.12,Digital Wallet
S0005489,2025-04-13,P0022,C00070,1,22.12,22.12,Cash
S0005490,2025-04-13,P0018,C00058,3,14.48,43.44,Cash
S0005491,2025-04-13,P0001,C00231,3,2.31,6.93,Card
S0005492,2025-04-13,P0036,C00327,1,13.91,13.91,Card
S0005493,2025-04-13,P0022,C00261,1,22.12,22.12,Card
S0005494,2025-04-13,P0001,C00424,2,2.31,4.62,Card
S0005495,2025-04-13,P0002,C00080,4,23.0,92.0,Digital Wallet
S0005496,2025-04-13,P0035,C00080,1,4.51,4.51,Digital Wallet
S0005497,2025-04-13,P0003,C00143,1,2.27,2.27,Card
S0005498,2025-04-13,P0027,C00431,3,24.24,72.72,Digital Wallet
S0005499,2025-04-13,P0021,C00090,2,3.5,7.0,Digital Wallet
S0005500,2025-04-13,P0019,C00144,2,6.16,12.32,Cash
S0005501,2025-04-13,P0030,C00170,4,3.95,15.8,Digital Wallet
S0005502,2025-04-13,P0008,C00451,5,25.45,127.25,Digital Wallet
S0005503,2025-04-13,P0023,C00154,2,17.42,34.84,Card
S0005504,2025-04-13,P0025,C00261,2,4.71,9.42,Card
S0005505,2025-04-13,P0033,C00001,5,32.26,161.3,Card
S0005506,2025-04-13,P0040,C00146,3,4.33,12.99,Cash
S0005507,2025-04-13,P0023,C00242,4,17.42,69.68,Cash
S0005508,2025-04-13,P0004,C00396,4,18.23,72.92,Card
S0005509,2025-04-13,P0032,C00441,5,22.91,114.55,Cash
S0005510,2025-04-13,P0007,C00236,1,11.24,11.24,Cash
S0005511,2025-04-13,P0031,C00418,3,28.12,84.36,Digital Wallet
S0005512,2025-04-13,P0010,C00304,3,16.69,50.07,Digital Wallet
S0005513,2025-04-13,P0018,C00031,1,14.48,14.48,Digital Wallet
S0005514,2025-04-13,P0005,C00187,1,12.52,12.52,Card
S0005515,2025-04-13,P0027,C00192,1,24.24,24.24,Card
S0005516,2025-04-13,P0029,C00068,5,12.45,62.25,Card
S0005517,2025-04-13,P0014,C00319,1,14.33,14.33,Cash
S0005518,2025-04-13,P0012,C00439,2,17.67,35.34,Digital Wallet
S0005519,2025-04-14,P0015,C00347,1,29.69,29.69,Digital Wallet
S0005520,2025-04-14,P0009,C00236,3,3.63,10.89,Card
S0005521,2025-04-14,P0018,C00396,2,14.48,28.96,Card
S0005522,2025-04-14,P0022,C00215,2,22.12,44.24,Card
S0005523,2025-04-14,P0038,C00298,1,9.21,9.21,Card
S0005524,2025-04-14,P0022,C00214,1,22.12,22.12,Card
S0005525,2025-04-14,P0029,C00317,1,12.45,12.45,Card
S0005526,2025-04-14,P0039,C00203,5,8.22,41.1,Card
S0005527,2025-04-14,P0024,C00248,1,16.73,16.73,Digital Wallet
S0005528,2025-04-14,P0024,C00235,3,16.73,50.19,Cash
S0005529,2025-04-14,P0008,C00069,2,25.45,50.9,Cash
S0005530,2025-04-14,P0013,C00159,1,21.26,21.26,Digital Wallet
S0005531,2025-04-14,P0013,C00152,3,21.26,63.78,Digital Wallet
S0005532,2025-04-14,P0025,C00082,5,4.71,23.55,Cash
S0005533,2025-04-14,P0034,C00309,2,13.32,26.64,Card
S0005534,2025-04-14,P0001,C00260,1,2.31,2.31,Cash
S0005535,2025-04-14,P0015,C00106,1,29.69,29.69,Digital Wallet
S0005536,2025-04-14,P0021,C00411,1,3.5,3.5,Cash
S0005537,2025-04-14,P0016,C00487,2,26.95,53.9,Card
S0005538,2025-04-14,P0034,C00208,3,13.32,39.96,Digital Wallet
S0005539,2025-04-14,P0024,C00401,2,16.73,33.46,Digital Wallet
S0005540,2025-04-14,P0022,C00108,2,22.12,44.24,Cash
S0005541,2025-04-14,P0011,C00352,2,28.23,56.46,Digital Wallet
S0005542,2025-04-14,P0035,C00295,4,4.51,18.04,Cash
S0005543,2025-04-14,P0028,C00196,1,22.42,22.42,Cash
S0005544,2025-04-14,P0019,C00481,3,6.16,18.48,Digital Wallet
S0005545,2025-04-14,P0037,C00465,4,29.68,118.72,Digital Wallet
S0005546,2025-04-14,P0029,C00225,1,12.45,12.45,Cash
S0005547,2025-04-14,P0003,C00469,2,2.27,4.54,Digital Wallet
S0005548,2025-04-14,P0018,C00061,1,14.48,14.48,Digital Wallet
S0005549,2025-04-14,P0031,C00133,3,28.12,84.36,Card
S0005550,2025-04-14,P0018,C00002,2,14.48,28.96,Digital Wallet
S0005551,2025-04-14,P0030,C00377,1,3.95,3.95,Cash
S0005552,2025-04-14,P0007,C00400,3,11.24,33.72,Cash
S0005553,2025-04-14,P0033,C00118,1,32.26,32.26,Digital Wallet
S0005554,2025-04-14,P0020,C00345,4,24.58,98.32,Card
S0005555,2025-04-14,P0012,C00316,2,17.67,35.34,Digital Wallet
S0005556,2025-04-14,P0018,C00024,1,14.48,14.48,Digital Wallet
S0005557,2025-04-14,P0027,C00107,4,24.24,96.96,Card
S0005558,2025-04-14,P0019,C00481,2,6.16,12.32,Digital Wallet
S0005559,2025-04-14,P0019,C00037,2,6.16,12.32,Cash
S0005560,2025-04-14,P0040,C00215,3,4.33,12.99,Card
S0005561,2025-04-14,P0026,C00148,2,30.59,61.18,Card
S0005562,2025-04-14,P0026,C00207,2,30.59,61.18,Cash
S0005563,2025-04-14,P0021,C00226,2,3.5,7.0,Digital Wallet
S0005564,2025-04-14,P0014,C00109,4,14.33,57.32,Digital Wallet
S0005565,2025-04-14,P0038,C00443,1,9.21,9.21,Card
S0005566,2025-04-14,P0021,C00495,1,3.5,3.5,Cash
S0005567,2025-04-15,P0017,C00349,2,10.27,20.54,Card
S0005568,2025-04-15,P0010,C00491,1,16.69,16.69,Digital Wallet
S0005569,2025-04-15,P0016,C00441,1,26.95,26.95,Digital Wallet
S0005570,2025-04-15,P0015,C00243,5,29.69,148.45,Cash
S0005571,2025-04-15,P0031,C00284,1,28.12,28.12,Card
S0005572,2025-04-15,P0036,C00369,1,13.91,13.91,Card
S0005573,2025-04-15,P0016,C00179,1,26.95,26.95,Digital Wallet
S0005574,2025-04-15,P0005,C00489,1,12.52,12.52,Cash
S0005575,2025-04-15,P0028,C00110,2,22.42,44.84,Digital Wallet
S0005576,2025-04-15,P0004,C00463,1,18.23,18.23,Cash
S0005577,2025-04-15,P0026,C00164,1,30.59,30.59,Digital Wallet
S0005578,2025-04-15,P0005,C00262,2,12.52,25.04,Digital Wallet
S0005579,2025-04-15,P0023,C00173,1,17.42,17.42,Cash
S0005580,2025-04-15,P0018,C00284,1,14.48,14.48,Digital Wallet
S0005581,2025-04-15,P0019,C00346,2,6.16,12.32,Cash
S0005582,2025-04-15,P0019,C00483,2,6.16,12.32,Card
S0005583,2025-04-15,P0033,C00280,2,32.26,64.52,Cash
S0005584,2025-04-15,P0021,C00349,5,3.5,17.5,Cash
S0005585,2025-04-15,P0040,C00200,2,4.33,8.66,Digital Wallet
S0005586,2025-04-15,P0039,C00454,5,8.22,41.1,Digital Wallet
S0005587,2025-04-15,P0019,C00131,3,6.16,18.48,Digital Wallet
S0005588,2025-04-15,P0011,C00358,2,28.23,56.46,Cash
S0005589,2025-04-15,P0027,C00352,1,24.24,24.24,Digital Wallet
S0005590,2025-04-15,P0022,C00250,2,22.12,44.24,Digital Wallet
S0005591,2025-04-15,P0015,C00133,5,29.69,148.45,Card
S0005592,2025-04-15,P0022,C00273,1,22.12,22.12,Card
S0005593,2025-04-15,P0008,C00074,1,25.45,25.45,Cash
S0005594,2025-04-15,P0032,C00217,1,22.91,22.91,Cash
S0005595,2025-04-15,P0001,C00382,1,2.31,2.31,Card
S0005596,2025-04-15,P0002,C00098,5,23.0,115.0,Cash
S0005597,2025-04-15,P0001,C00284,2,2.31,4.62,Cash
S0005598,2025-04-15,P0005,C00431,1,12.52,12.52,Card
S0005599,2025-04-15,P0011,C00120,3,28.23,84.69,Card
S0005600,2025-04-15,P0024,C00434,1,16.73,16.73,Cash
S0005601,2025-04-15,P0005,C00022,1,12.52,12.52,Cash
S0005602,2025-04-15,P0002,C00470,1,23.0,23.0,Digital Wallet
S0005603,2025-04-15,P0005,C00413,2,12.52,25.04,Cash
S0005604,2025-04-15,P0014,C00215,2,14.33,28.66,Digital Wallet
S0005605,2025-04-15,P0026,C00325,3,30.59,91.77,Card
S0005606,2025-04-15,P0032,C00076,5,22.91,114.55,Card
S0005607,2025-04-15,P0017,C00282,1,10.27,10.27,Card
S0005608,2025-04-15,P0040,C00139,1,4.33,4.33,Card
S0005609,2025-04-15,P0011,C00140,5,28.23,141.15,Cash
S0005610,2025-04-15,P0035,C00212,2,4.51,9.02,Cash
S0005611,2025-04-15,P0016,C00124,2,26.95,53.9,Digital Wallet
S0005612,2025-04-15,P0022,C00485,2,22.12,44.24,Card
S0005613,2025-04-15,P0039,C00197,3,8.22,24.66,Cash
S0005614,2025-04-15,P0033,C00365,2,32.26,64.52,Digital Wallet
S0005615,2025-04-15,P0004,C00150,5,18.23,91.15,Digital Wallet
S0005616,2025-04-15,P0020,C00270,5,24.58,122.9,Digital Wallet
S0005617,2025-04-15,P0028,C00265,3,22.42,67.26,Card
S0005618,2025-04-15,P0007,C00037,1,11.24,11.24,Digital Wallet
S0005619,2025-04-15,P0029,C00413,1,12.45,12.45,Card
S0005620,2025-04-15,P0024,C00041,2,16.73,33.46,Digital Wallet
S0005621,2025-04-16,P0029,C00180,4,12.45,49.8,Digital Wallet
S0005622,2025-04-16,P0016,C00058,1,26.95,26.95,Digital Wallet
S0005623,2025-04-16,P0020,C00487,1,24.58,24.58,Cash
S0005624,2025-04-16,P0004,C00033,4,18.23,72.92,Card
S0005625,2025-04-16,P0028,C00217,5,22.42,112.1,Digital Wallet
S0005626,2025-04-16,P0015,C00041,2,29.69,59.38,Card
S0005627,2025-04-16,P0020,C00078,3,24.58,73.74,Card
S0005628,2025-04-16,P0033,C00410,2,32.26,64.52,Digital Wallet
S0005629,2025-04-16,P0014,C00078,2,14.33,28.66,Digital Wallet
S0005630,2025-04-16,P0039,C00208,4,8.22,32.88,Cash
S0005631,2025-04-16,P0014,C00292,1,14.33,14.33,Digital Wallet
S0005632,2025-04-16,P0038,C00188,1,9.21,9.21,Card
S0005633,2025-04-16,P0006,C00286,1,9.35,9.35,Card
S0005634,2025-04-16,P0005,C00124,2,12.52,25.04,Cash
S0005635,2025-04-16,P0008,C00419,1,25.45,25.45,Digital Wallet
S0005636,2025-04-16,P0028,C00470,1,22.42,22.42,Card
S0005637,2025-04-16,P0032,C00486,1,22.91,22.91,Card
S0005638,2025-04-16,P0022,C00138,3,22.12,66.36,Card
S0005639,2025-04-16,P0008,C00271,1,25.45,25.45,Card
S0005640,2025-04-16,P0008,C00250,1,25.45,25.45,Card
S0005641,2025-04-16,P0007,C00423,5,11.24,56.2,Digital Wallet
S0005642,2025-04-16,P0039,C00242,1,8.22,8.22,Cash
S0005643,2025-04-16,P0023,C00054,2,17.42,34.84,Digital Wallet
S0005644,2025-04-16,P0038,C00010,1,9.21,9.21,Cash
S0005645,2025-04-16,P0010,C00457,1,16.69,16.69,Card
S0005646,2025-04-16,P0005,C00128,5,12.52,62.6,Cash
S0005647,2025-04-16,P0039,C00143,1,8.22,8.22,Cash
S0005648,2025-04-16,P0030,C00297,2,3.95,7.9,Cash
S0005649,2025-04-16,P0030,C00277,1,3.95,3.95,Digital Wallet
S0005650,2025-04-16,P0013,C00334,4,21.26,85.04,Digital Wallet
S0005651,2025-04-16,P0004,C00111,3,18.23,54.69,Card
S0005652,2025-04-16,P0010,C00234,4,16.69,66.76,Cash
S0005653,2025-04-16,P0006,C00014,2,9.35,18.7,Cash
S0005654,2025-04-16,P0012,C00156,3,17.67,53.01,Cash
S0005655,2025-04-16,P0032,C00438,2,22.91,45.82,Cash
S0005656,2025-04-16,P0024,C00324,2,16.73,33.46,Card
S0005657,2025-04-16,P0026,C00034,1,30.59,30.59,Digital Wallet
S0005658,2025-04-16,P0039,C00319,3,8.22,24.66,Digital Wallet
S0005659,2025-04-16,P0034,C00012,4,13.32,53.28,Cash
S0005660,2025-04-16,P0037,C00064,5,29.68,148.4,Digital Wallet
S0005661,2025-04-16,P0008,C00467,1,25.45,25.45,Cash
S0005662,2025-04-16,P0034,C00151,2,13.32,26.64,Card
S0005663,2025-04-16,P0021,C00376,2,3.5,7.0,Card
S0005664,2025-04-16,P0023,C00022,1,17.42,17.42,Digital Wallet
S0005665,2025-04-16,P0008,C00051,2,25.45,50.9,Cash
S0005666,2025-04-16,P0040,C00421,3,4.33,12.99,Card
S0005667,2025-04-16,P0014,C00233,3,14.33,42.99,Digital Wallet
S0005668,2025-04-16,P0015,C00448,4,29.69,118.76,Card
S0005669,2025-04-16,P0033,C00442,5,32.26,161.3,Card
S0005670,2025-04-16,P0021,C00245,5,3.5,17.5,Cash
S0005671,2025-04-16,P0005,C00081,5,12.52,62.6,Digital Wallet
S0005672,2025-04-16,P0018,C00368,1,14.48,14.48,Cash
S0005673,2025-04-16,P0007,C00383,1,11.24,11.24,Digital Wallet
S0005674,2025-04-16,P0033,C00083,2,32.26,64.52,Card
S0005675,2025-04-16,P0013,C00202,1,21.26,21.26,Cash
S0005676,2025-04-16,P0016,C00169,1,26.95,26.95,Cash
S0005677,2025-04-16,P0019,C00175,5,6.16,30.8,Cash
S0005678,2025-04-16,P0004,C00333,2,18.23,36.46,Cash
S0005679,2025-04-16,P0029,C00443,5,12.45,62.25,Digital Wallet
S0005680,2025-04-16,P0005,C00055,4,12.52,50.08,Digital Wallet
S0005681,2025-04-16,P0030,C00462,1,3.95,3.95,Cash
S0005682,2025-04-16,P0010,C00220,5,16.69,83.45,Cash
S0005683,2025-04-16,P0017,C00308,4,10.27,41.08,Digital Wallet
S0005684,2025-04-16,P0028,C00186,2,22.42,44.84,Digital Wallet
S0005685,2025-04-16,P0011,C00057,1,28.23,28.23,Cash
S0005686,2025-04-16,P0026,C00045,2,30.59,61.18,Digital Wallet
S0005687,2025-04-16,P0012,C00003,2,17.67,35.34,Cash
S0005688,2025-04-16,P0034,C00232,1,13.32,13.32,Cash
S0005689,2025-04-16,P0002,C00285,3,23.0,69.0,Cash
S0005690,2025-04-17,P0023,C00048,2,17.42,34.84,Card
S0005691,2025-04-17,P0018,C00250,1,14.48,14.48,Cash
S0005692,2025-04-17,P0025,C00330,1,4.71,4.71,Digital Wallet
S0005693,2025-04-17,P0004,C00457,3,18.23,54.69,Card
S0005694,2025-04-17,P0002,C00408,1,23.0,23.0,Digital Wallet
S0005695,2025-04-17,P0014,C00461,5,14.33,71.65,Digital Wallet
S0005696,2025-04-17,P0013,C00155,1,21.26,21.26,Digital Wallet
S0005697,2025-04-17,P0022,C00416,1,22.12,22.12,Cash
S0005698,2025-04-17,P0009,C00418,1,3.63,3.63,Digital Wallet
S0005699,2025-04-17,P0028,C00069,1,22.42,22.42,Digital Wallet
S0005700,2025-04-17,P0019,C00187,2,6.16,12.32,Digital Wallet
S0005701,2025-04-17,P0033,C00236,1,32.26,32.26,Card
S0005702,2025-04-17,P0025,C00423,1,4.71,4.71,Cash
S0005703,2025-04-17,P0029,C00438,3,12.45,37.35,Cash
S0005704,2025-04-17,P0033,C00202,2,32.26,64.52,Card
S0005705,2025-04-17,P0006,C00182,1,9.35,9.35,Digital Wallet
S0005706,2025-04-17,P0011,C00466,5,28.23,141.15,Card
S0005707,2025-04-17,P0006,C00446,3,9.35,28.05,Card
S0005708,2025-04-17,P0008,C00457,5,25.45,127.25,Cash
S0005709,2025-04-17,P0025,C00217,5,4.71,23.55,Cash
S0005710,2025-04-17,P0026,C00335,3,30.59,91.77,Card
S0005711,2025-04-17,P0018,C00347,3,14.48,43.44,Digital Wallet
S0005712,2025-04-17,P0022,C00374,2,22.12,44.24,Cash
S0005713,2025-04-17,P0036,C00223,5,13.91,69.55,Digital Wallet
S0005714,2025-04-17,P0028,C00178,3,22.42,67.26,Cash
S0005715,2025-04-17,P0020,C00042,5,24.58,122.9,Digital Wallet
S0005716,2025-04-17,P0008,C00089,2,25.45,50.9,Digital Wallet
S0005717,2025-04-17,P0029,C00440,2,12.45,24.9,Digital Wallet
S0005718,2025-04-17,P0037,C00350,5,29.68,148.4,Card
S0005719,2025-04-17,P0018,C00014,2,14.48,28.96,Cash
S0005720,2025-04-17,P0022,C00071,1,22.12,22.12,Digital Wallet
S0005721,2025-04-17,P0006,C00338,1,9.35,9.35,Digital Wallet
S0005722,2025-04-17,P0036,C00134,4,13.91,55.64,Card
S0005723,2025-04-17,P0018,C00419,5,14.48,72.4,Card
S0005724,2025-04-17,P0039,C00023,2,8.22,16.44,Digital Wallet
S0005725,2025-04-17,P0005,C00410,1,12.52,12.52,Digital Wallet
S0005726,2025-04-17,P0033,C00190,4,32.26,129.04,Cash
S0005727,2025-04-17,P0015,C00174,5,29.69,148.45,Cash
S0005728,2025-04-17,P0013,C00230,1,21.26,21.26,Card
S0005729,2025-04-17,P0017,C00438,4,10.27,41.08,Card
S0005730,2025-04-17,P0019,C00114,2,6.16,12.32,Cash
S0005731,2025-04-17,P0025,C00300,1,4.71,4.71,Cash
S0005732,2025-04-17,P0031,C00318,3,28.12,84.36,Cash
S0005733,2025-04-17,P0026,C00069,1,30.59,30.59,Cash
S0005734,2025-04-17,P0015,C00494,1,29.69,29.69,Digital Wallet
S0005735,2025-04-17,P0006,C00415,5,9.35,46.75,Digital Wallet
S0005736,2025-04-17,P0036,C00149,1,13.91,13.91,Digital Wallet
S0005737,2025-04-17,P0024,C00115,5,16.73,83.65,Card
S0005738,2025-04-17,P0014,C00162,2,14.33,28.66,Cash
S0005739,2025-04-17,P0025,C00225,4,4.71,18.84,Digital Wallet
S0005740,2025-04-17,P0033,C00279,1,32.26,32.26,Cash
S0005741,2025-04-17,P0004,C00195,2,18.23,36.46,Cash
S0005742,2025-04-17,P0029,C00136,1,12.45,12.45,Card
S0005743,2025-04-17,P0022,C00327,4,22.12,88.48,Digital Wallet
S0005744,2025-04-17,P0019,C00190,5,6.16,30.8,Digital Wallet
S0005745,2025-04-17,P0014,C00137,2,14.33,28.66,Cash
S0005746,2025-04-17,P0013,C00475,4,21.26,85.04,Digital Wallet
S0005747,2025-04-17,P0014,C00138,2,14.33,28.66,Digital Wallet
S0005748,2025-04-17,P0001,C00226,3,2.31,6.93,Cash
S0005749,2025-04-17,P0024,C00499,2,16.73,33.46,Cash
S0005750,2025-04-17,P0028,C00287,1,22.42,22.42,Card
S0005751,2025-04-17,P0016,C00416,1,26.95,26.95,Digital Wallet
S0005752,2025-04-17,P0001,C00341,5,2.31,11.55,Cash
S0005753,2025-04-17,P0008,C00032,2,25.45,50.9,Digital Wallet
S0005754,2025-04-17,P0024,C00030,3,16.73,50.19,Digital Wallet
S0005755,2025-04-18,P0032,C00318,2,22.91,45.82,Cash
S0005756,2025-04-18,P0007,C00258,5,11.24,56.2,Digital Wallet
S0005757,2025-04-18,P0018,C00202,2,14.48,28.96,Digital Wallet
S0005758,2025-04-18,P0034,C00246,2,13.32,26.64,Card
S0005759,2025-04-18,P0021,C00320,2,3.5,7.0,Digital Wallet
S0005760,2025-04-18,P0030,C00146,3,3.95,11.85,Card
S0005761,2025-04-18,P0003,C00420,4,2.27,9.08,Card
S0005762,2025-04-18,P0029,C00186,2,12.45,24.9,Cash
S0005763,2025-04-18,P0008,C00024,2,25.45,50.9,Digital Wallet
S0005764,2025-04-18,P0006,C00258,3,9.35,28.05,Digital Wallet
S0005765,2025-04-18,P0003,C00232,3,2.27,6.81,Card
S0005766,2025-04-18,P0013,C00285,1,21.26,21.26,Cash
S0005767,2025-04-18,P0039,C00488,2,8.22,16.44,Card
S0005768,2025-04-18,P0021,C00151,1,3.5,3.5,Card
S0005769,2025-04-18,P0004,C00363,5,18.23,91.15,Card
S0005770,2025-04-18,P0012,C00200,2,17.67,35.34,Digital Wallet
S0005771,2025-04-18,P0012,C00473,3,17.67,53.01,Digital Wallet
S0005772,2025-04-18,P0032,C00414,4,22.91,91.64,Digital Wallet
S0005773,2025-04-18,P0005,C00019,1,12.52,12.52,Digital Wallet
S0005774,2025-04-18,P0035,C00173,1,4.51,4.51,Cash
S0005775,2025-04-18,P0010,C00154,3,16.69,50.07,Card
S0005776,2025-04-18,P0010,C00164,1,16.69,16.69,Cash
S0005777,2025-04-18,P0007,C00205,3,11.24,33.72,Card
S0005778,2025-04-18,P0009,C00162,4,3.63,14.52,Card
S0005779,2025-04-18,P0019,C00083,2,6.16,12.32,Cash
S0005780,2025-04-18,P0032,C00278,4,22.91,91.64,Cash
S0005781,2025-04-18,P0005,C00043,5,12.52,62.6,Card
S0005782,2025-04-18,P0004,C00121,2,18.23,36.46,Digital Wallet
S0005783,2025-04-18,P0039,C00170,1,8.22,8.22,Digital Wallet
S0005784,2025-04-18,P0012,C00342,2,17.67,35.34,Card
S0005785,2025-04-18,P0012,C00474,4,17.67,70.68,Card
S0005786,2025-04-18,P0040,C00434,3,4.33,12.99,Cash
S0005787,2025-04-18,P0020,C00198,3,24.58,73.74,Cash
S0005788,2025-04-18,P0029,C00015,3,12.45,37.35,Digital Wallet
S0005789,2025-04-18,P0025,C00493,1,4.71,4.71,Digital Wallet
S0005790,2025-04-18,P0026,C00376,5,30.59,152.95,Cash
S0005791,2025-04-18,P0023,C00043,4,17.42,69.68,Digital Wallet
S0005792,2025-04-18,P0005,C00456,3,12.52,37.56,Digital Wallet
S0005793,2025-04-18,P0040,C00488,2,4.33,8.66,Cash
S0005794,2025-04-18,P0030,C00442,1,3.95,3.95,Digital Wallet
S0005795,2025-04-18,P0037,C00396,2,29.68,59.36,Cash
S0005796,2025-04-18,P0019,C00485,3,6.16,18.48,Card
S0005797,2025-04-18,P0003,C00439,1,2.27,2.27,Digital Wallet
S0005798,2025-04-18,P0001,C00168,2,2.31,4.62,Cash
S0005799,2025-04-18,P0038,C00234,2,9.21,18.42,Digital Wallet
S0005800,2025-04-18,P0032,C00332,1,22.91,22.91,Card
S0005801,2025-04-18,P0021,C00009,1,3.5,3.5,Card
S0005802,2025-04-18,P0039,C00187,2,8.22,16.44,Card
S0005803,2025-04-18,P0010,C00007,1,16.69,16.69,Cash
S0005804,2025-04-18,P0025,C00052,1,4.71,4.71,Cash
S0005805,2025-04-18,P0002,C00303,2,23.0,46.0,Card
S0005806,2025-04-18,P0040,C00106,1,4.33,4.33,Digital Wallet
S0005807,2025-04-18,P0005,C00075,2,12.52,25.04,Digital Wallet
S0005808,2025-04-18,P0002,C00113,5,23.0,115.0,Card
S0005809,2025-04-18,P0025,C00417,3,4.71,14.13,Card
S0005810,2025-04-18,P0001,C00313,3,2.31,6.93,Digital Wallet
S0005811,2025-04-18,P0034,C00109,1,13.32,13.32,Card
S0005812,2025-04-18,P0009,C00034,1,3.63,3.63,Digital Wallet
S0005813,2025-04-18,P0014,C00106,1,14.33,14.33,Card
S0005814,2025-04-18,P0035,C00072,3,4.51,13.53,Digital Wallet
S0005815,2025-04-18,P0012,C00328,1,17.67,17.67,Card
S0005816,2025-04-18,P0017,C00190,2,10.27,20.54,Digital Wallet
S0005817,2025-04-18,P0007,C00044,5,11.24,56.2,Card
S0005818,2025-04-18,P0034,C00358,2,13.32,26.64,Cash
S0005819,2025-04-18,P0029,C00001,1,12.45,12.45,Card
S0005820,2025-04-18,P0011,C00195,2,28.23,56.46,Digital Wallet
S0005821,2025-04-18,P0025,C00416,2,4.71,9.42,Digital Wallet
S0005822,2025-04-18,P0031,C00119,1,28.12,28.12,Card
S0005823,2025-04-19,P0022,C00068,1,22.12,22.12,Cash
S0005824,2025-04-19,P0015,C00420,2,29.69,59.38,Card
S0005825,2025-04-19,P0010,C00299,4,16.69,66.76,Digital Wallet
S0005826,2025-04-19,P0018,C00179,5,14.48,72.4,Digital Wallet
S0005827,2025-04-19,P0028,C00144,4,22.42,89.68,Card
S0005828,2025-04-19,P0009,C00459,5,3.63,18.15,Card
