sale_id,sale_date,product_id,customer_id,supplier_id,quantity,revenue,gross_profit,payment_method
S0005064,2025-04-05,P0015,C00376,SUP005,1,29.69,11.870000000000001,Digital Wallet
S0005065,2025-04-05,P0004,C00137,SUP001,1,18.23,7.6,Card
S0005066,2025-04-05,P0018,C00003,SUP008,2,28.96,13.260000000000002,Cash
S0005067,2025-04-05,P0024,C00140,SUP001,1,16.73,4.1,Card
S0005068,2025-04-05,P0037,C00335,SUP002,4,118.72,53.08,Digital Wallet
S0005069,2025-04-06,P0005,C00096,SUP004,1,12.52,3.7699999999999996,Cash
S0005070,2025-04-06,P0011,C00421,SUP002,1,28.23,12.66,Cash
S0005071,2025-04-06,P0025,C00187,SUP006,3,14.13,4.920000000000002,Cash
S0005072,2025-04-06,P0018,C00089,SUP008,1,14.48,6.630000000000001,Card
S0005073,2025-04-06,P0021,C00432,SUP008,1,3.5,0.77,Cash
S0005074,2025-04-06,P0011,C00418,SUP002,2,56.46,25.32,Card
S0005075,2025-04-06,P0032,C00375,SUP003,1,22.91,10.63,Cash
S0005076,2025-04-06,P0029,C00497,SUP006,5,62.25,15.200000000000003,Digital Wallet
S0005077,2025-04-06,P0017,C00101,SUP006,1,10.27,2.329999999999999,Card
S0005078,2025-04-06,P0028,C00142,SUP006,1,22.42,8.410000000000002,Cash
S0005079,2025-04-06,P0023,C00101,SUP007,3,52.26,18.629999999999995,Card
S0005080,2025-04-06,P0031,C00152,SUP008,1,28.12,13.21,Cash
S0005081,2025-04-06,P0003,C00073,SUP007,1,2.27,0.54,Digital Wallet
S0005082,2025-04-06,P0028,C00248,SUP006,1,22.42,8.410000000000002,Digital Wallet
S0005083,2025-04-06,P0004,C00452,SUP001,1,18.23,7.6,Digital Wallet
S0005084,2025-04-06,P0021,C00384,SUP008,2,7.0,1.54,Cash
S0005085,2025-04-06,P0038,C00487,SUP004,1,9.21,3.330000000000001,Card
S0005086,2025-04-06,P0014,C00253,SUP003,2,28.66,8.32,Card
S0005087,2025-04-06,P0015,C00396,SUP005,2,59.38,23.740000000000002,Digital Wallet
S0005088,2025-04-06,P0026,C00124,SUP005,1,30.59,13.059999999999999,Digital Wallet
S0005089,2025-04-06,P0013,C00320,SUP004,1,21.26,8.8,Digital Wallet
S0005090,2025-04-06,P0012,C00175,SUP008,2,35.34,11.580000000000002,Cash
S0005091,2025-04-06,P0015,C00040,SUP005,2,59.38,23.740000000000002,Card
S0005092,2025-04-06,P0007,C00454,SUP002,3,33.72,10.979999999999997,Cash
S0005093,2025-04-06,P0025,C00192,SUP006,1,4.71,1.6400000000000001,Digital Wallet
S0005094,2025-04-06,P0029,C00058,SUP006,2,24.9,6.079999999999998,Digital Wallet
S0005095,2025-04-06,P0007,C00371,SUP002,1,11.24,3.66,Cash
S0005096,2025-04-06,P0032,C00291,SUP003,2,45.82,21.26,Digital Wallet
S0005097,2025-04-06,P0036,C00349,SUP004,4,55.64,11.280000000000001,Card
S0005098,2025-04-06,P0010,C00001,SUP004,5,83.45,18.250000000000014,Digital Wallet
S0005099,2025-04-06,P0031,C00027,SUP008,1,28.12,13.21,Card
S0005100,2025-04-06,P0024,C00340,SUP001,5,83.65,20.5,Digital Wallet
S0005101,2025-04-06,P0017,C00470,SUP006,3,30.81,6.989999999999998,Cash
S0005102,2025-04-06,P0033,C00037,SUP007,1,32.26,14.86,Digital Wallet
S0005103,2025-04-06,P0020,C00330,SUP007,2,49.16,16.599999999999994,Digital Wallet
S0005104,2025-04-06,P0031,C00106,SUP008,4,112.48,52.84,Cash
S0005105,2025-04-06,P0025,C00162,SUP006,2,9.42,3.2800000000000002,Digital Wallet
S0005106,2025-04-06,P0032,C00251,SUP003,4,91.64,42.52,Cash
S0005107,2025-04-06,P0029,C00409,SUP006,2,24.9,6.079999999999998,Cash
S0005108,2025-04-07,P0017,C00405,SUP006,1,10.27,2.329999999999999,Card
S0005109,2025-04-07,P0022,C00440,SUP003,1,22.12,7.610000000000001,Digital Wallet
S0005110,2025-04-07,P0024,C00488,SUP001,2,33.46,8.2,Digital Wallet
S0005111,2025-04-07,P0035,C00329,SUP008,1,4.51,1.2799999999999998,Digital Wallet
S0005112,2025-04-07,P0016,C00180,SUP006,3,80.85,34.769999999999996,Card
S0005113,2025-04-07,P0019,C00403,SUP005,1,6.16,2.6100000000000003,Digital Wallet
S0005114,2025-04-07,P0026,C00018,SUP005,2,61.18,26.119999999999997,Card
S0005115,2025-04-07,P0003,C00144,SUP007,5,11.35,2.6999999999999993,Card
S0005116,2025-04-07,P0003,C00184,SUP007,2,4.54,1.08,Digital Wallet
S0005117,2025-04-07,P0004,C00325,SUP001,4,72.92,30.4,Digital Wallet
S0005118,2025-04-07,P0012,C00470,SUP008,1,17.67,5.790000000000001,Cash
S0005119,2025-04-07,P0007,C00139,SUP002,2,22.48,7.32,Card
S0005120,2025-04-07,P0008,C00367,SUP005,1,25.45,10.69,Card
S0005121,2025-04-07,P0027,C00224,SUP005,2,48.48,17.799999999999997,Card
S0005122,2025-04-07,P0016,C00030,SUP006,2,53.9,23.18,Card
S0005123,2025-04-07,P0012,C00284,SUP008,1,17.67,5.790000000000001,Card
S0005124,2025-04-07,P0018,C00385,SUP008,3,43.44,19.89,Cash
S0005125,2025-04-07,P0032,C00300,SUP003,5,114.55,53.15,Cash
S0005126,2025-04-07,P0030,C00250,SUP004,2,7.9,3.5600000000000005,Card
S0005127,2025-04-07,P0002,C00185,SUP002,1,23.0,10.43,Digital Wallet
S0005128,2025-04-07,P0032,C00449,SUP003,1,22.91,10.63,Digital Wallet
S0005129,2025-04-07,P0016,C00274,SUP006,4,107.8,46.36,Digital Wallet
S0005130,2025-04-07,P0035,C00401,SUP008,4,18.04,5.119999999999999,Digital Wallet
S0005131,2025-04-07,P0006,C00424,SUP007,2,18.7,4.859999999999999,Card
S0005132,2025-04-07,P0006,C00364,SUP007,4,37.4,9.719999999999999,Digital Wallet
S0005133,2025-04-07,P0034,C00398,SUP005,5,66.6,27.099999999999994,Digital Wallet
S0005134,2025-04-07,P0023,C00461,SUP007,1,17.42,6.210000000000001,Card
S0005135,2025-04-07,P0021,C00320,SUP008,3,10.5,2.3100000000000005,Digital Wallet
S0005136,2025-04-07,P0027,C00202,SUP005,5,121.2,44.5,Digital Wallet
S0005137,2025-04-07,P0029,C00300,SUP006,3,37.35,9.120000000000001,Digital Wallet
S0005138,2025-04-07,P0035,C00025,SUP008,2,9.02,2.5599999999999996,Digital Wallet
S0005139,2025-04-07,P0002,C00068,SUP002,5,115.0,52.15,Cash
S0005140,2025-04-07,P0010,C00058,SUP004,1,16.69,3.650000000000002,Cash
S0005141,2025-04-07,P0011,C00416,SUP002,1,28.23,12.66,Cash
S0005142,2025-04-07,P0012,C00141,SUP008,1,17.67,5.790000000000001,Digital Wallet
S0005143,2025-04-07,P0015,C00372,SUP005,5,148.45,59.349999999999994,Digital Wallet
S0005144,2025-04-07,P0008,C00229,SUP005,1,25.45,10.69,Card
S0005145,2025-04-07,P0012,C00207,SUP008,2,35.34,11.580000000000002,Digital Wallet
S0005146,2025-04-07,P0010,C00125,SUP004,4,66.76,14.600000000000009,Card
S0005147,2025-04-07,P0002,C00442,SUP002,2,46.0,20.86,Digital Wallet
S0005148,2025-04-07,P0040,C00241,SUP002,1,4.33,1.5,Cash
S0005149,2025-04-07,P0035,C00314,SUP008,3,13.53,3.84,Digital Wallet
S0005150,2025-04-07,P0008,C00153,SUP005,1,25.45,10.69,Digital Wallet
S0005151,2025-04-07,P0026,C00230,SUP005,1,30.59,13.059999999999999,Cash
S0005152,2025-04-07,P0012,C00032,SUP008,2,35.34,11.580000000000002,Digital Wallet
S0005153,2025-04-07,P0024,C00368,SUP001,3,50.19,12.299999999999997,Digital Wallet
S0005154,2025-04-07,P0006,C00055,SUP007,2,18.7,4.859999999999999,Digital Wallet
S0005155,2025-04-07,P0026,C00400,SUP005,1,30.59,13.059999999999999,Digital Wallet
S0005156,2025-04-07,P0030,C00187,SUP004,1,3.95,1.7800000000000002,Card
S0005157,2025-04-07,P0009,C00046,SUP007,2,7.26,2.2199999999999998,Digital Wallet
S0005158,2025-04-07,P0013,C00154,SUP004,1,21.26,8.8,Cash
S0005159,2025-04-07,P0004,C00464,SUP001,1,18.23,7.6,Card
S0005160,2025-04-07,P0034,C00003,SUP005,4,53.28,21.68,Digital Wallet
S0005161,2025-04-07,P0026,C00183,SUP005,2,61.18,26.119999999999997,Card
S0005162,2025-04-07,P0020,C00187,SUP007,1,24.58,8.299999999999997,Digital Wallet
S0005163,2025-04-07,P0035,C00302,SUP008,1,4.51,1.2799999999999998,Digital Wallet
S0005164,2025-04-08,P0032,C00058,SUP003,2,45.82,21.26,Digital Wallet
S0005165,2025-04-08,P0037,C00348,SUP002,3,89.04,39.81,Digital Wallet
S0005166,2025-04-08,P0010,C00071,SUP004,1,16.69,3.650000000000002,Card
S0005167,2025-04-08,P0023,C00042,SUP007,2,34.84,12.420000000000002,Digital Wallet
S0005168,2025-04-08,P0025,C00214,SUP006,1,4.71,1.6400000000000001,Digital Wallet
S0005169,2025-04-08,P0026,C00271,SUP005,1,30.59,13.059999999999999,Digital Wallet
S0005170,2025-04-08,P0019,C00460,SUP005,3,18.48,7.830000000000002,Card
S0005171,2025-04-08,P0005,C00149,SUP004,2,25.04,7.539999999999999,Card
S0005172,2025-04-08,P0027,C00388,SUP005,4,96.96,35.599999999999994,Cash
S0005173,2025-04-08,P0025,C00325,SUP006,1,4.71,1.6400000000000001,Digital Wallet
S0005174,2025-04-08,P0017,C00467,SUP006,5,51.35,11.649999999999999,Cash
S0005175,2025-04-08,P0039,C00302,SUP008,3,24.66,8.82,Cash
S0005176,2025-04-08,P0027,C00402,SUP005,1,24.24,8.899999999999999,Card
S0005177,2025-04-08,P0002,C00063,SUP002,5,115.0,52.15,Cash
S0005178,2025-04-08,P0009,C00283,SUP007,1,3.63,1.1099999999999999,Cash
S0005179,2025-04-08,P0019,C00010,SUP005,2,12.32,5.220000000000001,Digital Wallet
S0005180,2025-04-08,P0012,C00290,SUP008,1,17.67,5.790000000000001,Cash
S0005181,2025-04-08,P0032,C00060,SUP003,1,22.91,10.63,Cash
S0005182,2025-04-08,P0020,C00122,SUP007,1,24.58,8.299999999999997,Card
S0005183,2025-04-08,P0026,C00132,SUP005,1,30.59,13.059999999999999,Cash
S0005184,2025-04-08,P0025,C00499,SUP006,4,18.84,6.5600000000000005,Card
S0005185,2025-04-08,P0016,C00266,SUP006,2,53.9,23.18,Digital Wallet
S0005186,2025-04-08,P0030,C00058,SUP004,2,7.9,3.5600000000000005,Card
S0005187,2025-04-08,P0025,C00238,SUP006,1,4.71,1.6400000000000001,Cash
S0005188,2025-04-08,P0006,C00076,SUP007,4,37.4,9.719999999999999,Cash
S0005189,2025-04-08,P0012,C00116,SUP008,1,17.67,5.790000000000001,Digital Wallet
S0005190,2025-04-08,P0013,C00467,SUP004,2,42.52,17.6,Card
S0005191,2025-04-08,P0019,C00153,SUP005,1,6.16,2.6100000000000003,Cash
S0005192,2025-04-08,P0035,C00492,SUP008,1,4.51,1.2799999999999998,Digital Wallet
S0005193,2025-04-08,P0008,C00134,SUP005,1,25.45,10.69,Cash
S0005194,2025-04-08,P0018,C00245,SUP008,2,28.96,13.260000000000002,Card
S0005195,2025-04-08,P0009,C00343,SUP007,1,3.63,1.1099999999999999,Card
S0005196,2025-04-08,P0028,C00091,SUP006,1,22.42,8.410000000000002,Cash
S0005197,2025-04-08,P0028,C00433,SUP006,3,67.26,25.230000000000004,Digital Wallet
S0005198,2025-04-08,P0037,C00081,SUP002,2,59.36,26.54,Digital Wallet
S0005199,2025-04-08,P0027,C00196,SUP005,1,24.24,8.899999999999999,Digital Wallet
S0005200,2025-04-08,P0018,C00106,SUP008,4,57.92,26.520000000000003,Digital Wallet
S0005201,2025-04-08,P0029,C00163,SUP006,4,49.8,12.159999999999997,Cash
S0005202,2025-04-08,P0015,C00162,SUP005,2,59.38,23.740000000000002,Digital Wallet
S0005203,2025-04-08,P0010,C00014,SUP004,2,33.38,7.300000000000004,Digital Wallet
S0005204,2025-04-08,P0025,C00497,SUP006,3,14.13,4.920000000000002,Digital Wallet
S0005205,2025-04-08,P0029,C00370,SUP006,3,37.35,9.120000000000001,Card
S0005206,2025-04-08,P0023,C00452,SUP007,2,34.84,12.420000000000002,Cash
S0005207,2025-04-08,P0026,C00068,SUP005,1,30.59,13.059999999999999,Digital Wallet
S0005208,2025-04-08,P0009,C00098,SUP007,1,3.63,1.1099999999999999,Digital Wallet
S0005209,2025-04-08,P0032,C00426,SUP003,1,22.91,10.63,Card
S0005210,2025-04-08,P0026,C00216,SUP005,1,30.59,13.059999999999999,Digital Wallet
S0005211,2025-04-08,P0016,C00276,SUP006,2,53.9,23.18,Digital Wallet
S0005212,2025-04-08,P0007,C00494,SUP002,4,44.96,14.64,Cash
S0005213,2025-04-08,P0035,C00433,SUP008,1,4.51,1.2799999999999998,Card
S0005214,2025-04-08,P0037,C00033,SUP002,2,59.36,26.54,Card
S0005215,2025-04-08,P0033,C00469,SUP007,2,64.52,29.72,Card
S0005216,2025-04-08,P0040,C00065,SUP002,4,17.32,6.0,Digital Wallet
S0005217,2025-04-08,P0037,C00143,SUP002,2,59.36,26.54,Card
S0005218,2025-04-08,P0035,C00148,SUP008,3,13.53,3.84,Digital Wallet
S0005219,2025-04-08,P0016,C00411,SUP006,1,26.95,11.59,Cash
S0005220,2025-04-08,P0026,C00003,SUP005,2,61.18,26.119999999999997,Cash
S0005221,2025-04-08,P0012,C00111,SUP008,3,53.01,17.369999999999997,Digital Wallet
S0005222,2025-04-08,P0009,C00183,SUP007,5,18.15,5.549999999999999,Card
S0005223,2025-04-08,P0029,C00130,SUP006,5,62.25,15.200000000000003,Cash
S0005224,2025-04-08,P0036,C00108,SUP004,1,13.91,2.8200000000000003,Digital Wallet
S0005225,2025-04-08,P0019,C00166,SUP005,2,12.32,5.220000000000001,Card
S0005226,2025-04-08,P0035,C00209,SUP008,1,4.51,1.2799999999999998,Cash
S0005227,2025-04-08,P0007,C00011,SUP002,5,56.2,18.300000000000004,Digital Wallet
S0005228,2025-04-08,P0004,C00303,SUP001,1,18.23,7.6,Digital Wallet
S0005229,2025-04-08,P0007,C00330,SUP002,1,11.24,3.66,Digital Wallet
S0005230,2025-04-08,P0008,C00457,SUP005,1,25.45,10.69,Digital Wallet
S0005231,2025-04-08,P0029,C00239,SUP006,4,49.8,12.159999999999997,Card
S0005232,2025-04-08,P0037,C00489,SUP002,1,29.68,13.27,Digital Wallet
S0005233,2025-04-08,P0011,C00384,SUP002,3,84.69,37.98,Digital Wallet
S0005234,2025-04-08,P0003,C00075,SUP007,2,4.54,1.08,Digital Wallet
S0005235,2025-04-08,P0032,C00355,SUP003,1,22.91,10.63,Digital Wallet
S0005236,2025-04-08,P0005,C00034,SUP004,1,12.52,3.7699999999999996,Cash
S0005237,2025-04-08,P0022,C00121,SUP003,2,44.24,15.220000000000002,Digital Wallet
S0005238,2025-04-08,P0034,C00218,SUP005,3,39.96,16.259999999999998,Cash
S0005239,2025-04-08,P0012,C00281,SUP008,1,17.67,5.790000000000001,Card
S0005240,2025-04-08,P0023,C00303,SUP007,2,34.84,12.420000000000002,Card
S0005241,2025-04-08,P0038,C00491,SUP004,3,27.63,9.989999999999998,Cash
S0005242,2025-04-09,P0027,C00431,SUP005,4,96.96,35.599999999999994,Digital Wallet
S0005243,2025-04-09,P0034,C00044,SUP005,2,26.64,10.84,Cash
S0005244,2025-04-09,P0038,C00190,SUP004,2,18.42,6.660000000000002,Cash
S0005245,2025-04-09,P0011,C00044,SUP002,4,112.92,50.64,Cash
S0005246,2025-04-09,P0019,C00265,SUP005,3,18.48,7.830000000000002,Digital Wallet
S0005247,2025-04-09,P0009,C00440,SUP007,2,7.26,2.2199999999999998,Digital Wallet
S0005248,2025-04-09,P0034,C00191,SUP005,4,53.28,21.68,Cash
S0005249,2025-04-09,P0012,C00395,SUP008,1,17.67,5.790000000000001,Card
S0005250,2025-04-09,P0028,C00119,SUP006,2,44.84,16.820000000000004,Cash
S0005251,2025-04-09,P0024,C00110,SUP001,5,83.65,20.5,Card
S0005252,2025-04-09,P0030,C00178,SUP004,2,7.9,3.5600000000000005,Card
S0005253,2025-04-09,P0036,C00086,SUP004,1,13.91,2.8200000000000003,Digital Wallet
S0005254,2025-04-09,P0033,C00358,SUP007,5,161.3,74.30000000000001,Card
S0005255,2025-04-09,P0035,C00256,SUP008,1,4.51,1.2799999999999998,Cash
S0005256,2025-04-09,P0031,C00164,SUP008,1,28.12,13.21,Cash
S0005257,2025-04-09,P0027,C00033,SUP005,1,24.24,8.899999999999999,Digital Wallet
S0005258,2025-04-09,P0029,C00340,SUP006,2,24.9,6.079999999999998,Card
S0005259,2025-04-09,P0020,C00051,SUP007,1,24.58,8.299999999999997,Cash
S0005260,2025-04-09,P0030,C00149,SUP004,1,3.95,1.7800000000000002,Card
S0005261,2025-04-09,P0033,C00412,SUP007,2,64.52,29.72,Card
S0005262,2025-04-09,P0029,C00112,SUP006,2,24.9,6.079999999999998,Digital Wallet
S0005263,2025-04-09,P0040,C00439,SUP002,1,4.33,1.5,Cash
S0005264,2025-04-09,P0037,C00132,SUP002,4,118.72,53.08,Cash
S0005265,2025-04-09,P0009,C00443,SUP007,5,18.15,5.549999999999999,Cash
S0005266,2025-04-09,P0022,C00271,SUP003,2,44.24,15.220000000000002,Card
S0005267,2025-04-09,P0009,C00304,SUP007,5,18.15,5.549999999999999,Digital Wallet
S0005268,2025-04-09,P0024,C00284,SUP001,2,33.46,8.2,Cash
S0005269,2025-04-09,P0003,C00027,SUP007,1,2.27,0.54,Digital Wallet
S0005270,2025-04-09,P0030,C00405,SUP004,1,3.95,1.7800000000000002,Digital Wallet
S0005271,2025-04-09,P0040,C00185,SUP002,1,4.33,1.5,Digital Wallet
S0005272,2025-04-09,P0008,C00129,SUP005,1,25.45,10.69,Card
S0005273,2025-04-09,P0025,C00466,SUP006,4,18.84,6.5600000000000005,Card
S0005274,2025-04-09,P0039,C00406,SUP008,5,41.1,14.7,Digital Wallet
S0005275,2025-04-09,P0009,C00026,SUP007,2,7.26,2.2199999999999998,Digital Wallet
S0005276,2025-04-09,P0001,C00173,SUP002,5,11.55,3.4499999999999993,Card
S0005277,2025-04-09,P0009,C00273,SUP007,5,18.15,5.549999999999999,Cash
S0005278,2025-04-09,P0027,C00242,SUP005,4,96.96,35.599999999999994,Digital Wallet
S0005279,2025-04-09,P0008,C00161,SUP005,1,25.45,10.69,Card
S0005280,2025-04-09,P0026,C00047,SUP005,4,122.36,52.239999999999995,Digital Wallet
S0005281,2025-04-09,P0003,C00086,SUP007,3,6.81,1.62,Cash
S0005282,2025-04-09,P0039,C00236,SUP008,4,32.88,11.760000000000002,Cash
S0005283,2025-04-09,P0037,C00475,SUP002,2,59.36,26.54,Digital Wallet
S0005284,2025-04-09,P0010,C00066,SUP004,2,33.38,7.300000000000004,Cash
S0005285,2025-04-09,P0018,C00152,SUP008,5,72.4,33.150000000000006,Digital Wallet
S0005286,2025-04-09,P0004,C00011,SUP001,1,18.23,7.6,Cash
S0005287,2025-04-09,P0010,C00401,SUP004,3,50.07,10.950000000000003,Card
S0005288,2025-04-09,P0005,C00379,SUP004,4,50.08,15.079999999999998,Digital Wallet
S0005289,2025-04-09,P0014,C00219,SUP003,4,57.32,16.64,Digital Wallet
S0005290,2025-04-09,P0031,C00070,SUP008,2,56.24,26.42,Card
S0005291,2025-04-09,P0015,C00320,SUP005,1,29.69,11.870000000000001,Cash
S0005292,2025-04-09,P0014,C00228,SUP003,4,57.32,16.64,Card
S0005293,2025-04-09,P0034,C00247,SUP005,3,39.96,16.259999999999998,Cash
S0005294,2025-04-09,P0034,C00169,SUP005,2,26.64,10.84,Cash
S0005295,2025-04-09,P0016,C00491,SUP006,2,53.9,23.18,Digital Wallet
S0005296,2025-04-09,P0003,C00152,SUP007,4,9.08,2.16,Card
S0005297,2025-04-09,P0019,C00155,SUP005,3,18.48,7.830000000000002,Card
S0005298,2025-04-09,P0037,C00276,SUP002,1,29.68,13.27,Card
S0005299,2025-04-09,P0008,C00356,SUP005,2,50.9,21.38,Card
S0005300,2025-04-09,P0013,C00210,SUP004,2,42.52,17.6,Cash
S0005301,2025-04-09,P0036,C00450,SUP004,4,55.64,11.280000000000001,Digital Wallet
S0005302,2025-04-09,P0016,C00063,SUP006,5,134.75,57.95,Digital Wallet
S0005303,2025-04-09,P0003,C00123,SUP007,1,2.27,0.54,Card
S0005304,2025-04-09,P0025,C00138,SUP006,4,18.84,6.5600000000000005,Digital Wallet
S0005305,2025-04-09,P0005,C00371,SUP004,1,12.52,3.7699999999999996,Digital Wallet
S0005306,2025-04-09,P0025,C00167,SUP006,1,4.71,1.6400000000000001,Cash
S0005307,2025-04-09,P0010,C00264,SUP004,3,50.07,10.950000000000003,Cash
S0005308,2025-04-09,P0030,C00427,SUP004,1,3.95,1.7800000000000002,Digital Wallet
S0005309,2025-04-09,P0011,C00289,SUP002,2,56.46,25.32,Card
S0005310,2025-04-09,P0040,C00464,SUP002,2,8.66,3.0,Card
S0005311,2025-04-09,P0038,C00007,SUP004,1,9.21,3.330000000000001,Cash
S0005312,2025-04-09,P0014,C00020,SUP003,2,28.66,8.32,Digital Wallet
S0005313,2025-04-09,P0012,C00138,SUP008,2,35.34,11.580000000000002,Digital Wallet
S0005314,2025-04-10,P0027,C00149,SUP005,2,48.48,17.799999999999997,Digital Wallet
S0005315,2025-04-10,P0030,C00214,SUP004,1,3.95,1.7800000000000002,Cash
S0005316,2025-04-10,P0010,C00444,SUP004,1,16.69,3.650000000000002,Cash
S0005317,2025-04-10,P0039,C00218,SUP008,4,32.88,11.760000000000002,Digital Wallet
S0005318,2025-04-10,P0002,C00339,SUP002,3,69.0,31.29,Card
S0005319,2025-04-10,P0027,C00426,SUP005,5,121.2,44.5,Card
S0005320,2025-04-10,P0034,C00350,SUP005,2,26.64,10.84,Cash
S0005321,2025-04-10,P0020,C00166,SUP007,5,122.9,41.5,Card
S0005322,2025-04-10,P0007,C00101,SUP002,5,56.2,18.300000000000004,Card
S0005323,2025-04-10,P0025,C00284,SUP006,1,4.71,1.6400000000000001,Digital Wallet
S0005324,2025-04-10,P0003,C00054,SUP007,2,4.54,1.08,Digital Wallet
S0005325,2025-04-10,P0034,C00063,SUP005,5,66.6,27.099999999999994,Card
S0005326,2025-04-10,P0029,C00357,SUP006,1,12.45,3.039999999999999,Cash
S0005327,2025-04-10,P0029,C00148,SUP006,1,12.45,3.039999999999999,Digital Wallet
S0005328,2025-04-10,P0004,C00064,SUP001,2,36.46,15.2,Card
S0005329,2025-04-10,P0006,C00207,SUP007,4,37.4,9.719999999999999,Digital Wallet
S0005330,2025-04-10,P0021,C00475,SUP008,1,3.5,0.77,Digital Wallet
S0005331,2025-04-10,P0025,C00214,SUP006,4,18.84,6.5600000000000005,Card
S0005332,2025-04-10,P0027,C00485,SUP005,2,48.48,17.799999999999997,Card
S0005333,2025-04-10,P0017,C00121,SUP006,2,20.54,4.659999999999998,Cash
S0005334,2025-04-10,P0023,C00143,SUP007,1,17.42,6.210000000000001,Card
S0005335,2025-04-10,P0016,C00258,SUP006,5,134.75,57.95,Digital Wallet
S0005336,2025-04-10,P0001,C00331,SUP002,5,11.55,3.4499999999999993,Cash
S0005337,2025-04-10,P0035,C00343,SUP008,1,4.51,1.2799999999999998,Card
S0005338,2025-04-10,P0036,C00418,SUP004,1,13.91,2.8200000000000003,Digital Wallet
S0005339,2025-04-10,P0024,C00153,SUP001,4,66.92,16.4,Cash
S0005340,2025-04-10,P0019,C00010,SUP005,2,12.32,5.220000000000001,Cash
S0005341,2025-04-10,P0020,C00099,SUP007,2,49.16,16.599999999999994,Cash
S0005342,2025-04-10,P0002,C00433,SUP002,1,23.0,10.43,Digital Wallet
S0005343,2025-04-10,P0035,C00126,SUP008,5,22.55,6.400000000000002,Digital Wallet
S0005344,2025-04-10,P0027,C00054,SUP005,1,24.24,8.899999999999999,Cash
S0005345,2025-04-10,P0020,C00282,SUP007,3,73.74,24.89999999999999,Digital Wallet
S0005346,2025-04-10,P0022,C00224,SUP003,3,66.36,22.83,Cash
S0005347,2025-04-10,P0017,C00377,SUP006,4,41.08,9.319999999999997,Cash
S0005348,2025-04-10,P0017,C00281,SUP006,1,10.27,2.329999999999999,Digital Wallet
S0005349,2025-04-10,P0006,C00477,SUP007,1,9.35,2.4299999999999997,Digital Wallet
S0005350,2025-04-10,P0008,C00291,SUP005,1,25.45,10.69,Cash
S0005351,2025-04-10,P0038,C00035,SUP004,4,36.84,13.320000000000004,Digital Wallet
S0005352,2025-04-10,P0032,C00174,SUP003,5,114.55,53.15,Card
S0005353,2025-04-11,P0022,C00104,SUP003,1,22.12,7.610000000000001,Cash
S0005354,2025-04-11,P0024,C00483,SUP001,3,50.19,12.299999999999997,Cash
S0005355,2025-04-11,P0028,C00021,SUP006,2,44.84,16.820000000000004,Digital Wallet
S0005356,2025-04-11,P0002,C00487,SUP002,1,23.0,10.43,Digital Wallet
S0005357,2025-04-11,P0027,C00358,SUP005,2,48.48,17.799999999999997,Digital Wallet
S0005358,2025-04-11,P0027,C00465,SUP005,5,121.2,44.5,Card
S0005359,2025-04-11,P0012,C00329,SUP008,1,17.67,5.790000000000001,Digital Wallet
S0005360,2025-04-11,P0037,C00344,SUP002,1,29.68,13.27,Cash
S0005361,2025-04-11,P0017,C00399,SUP006,2,20.54,4.659999999999998,Digital Wallet
S0005362,2025-04-11,P0023,C00372,SUP007,4,69.68,24.840000000000003,Digital Wallet
S0005363,2025-04-11,P0035,C00237,SUP008,2,9.02,2.5599999999999996,Cash
S0005364,2025-04-11,P0008,C00493,SUP005,5,127.25,53.45,Cash
S0005365,2025-04-11,P0022,C00498,SUP003,1,22.12,7.610000000000001,Card
S0005366,2025-04-11,P0036,C00271,SUP004,2,27.82,5.640000000000001,Digital Wallet
S0005367,2025-04-11,P0038,C00317,SUP004,2,18.42,6.660000000000002,Card
S0005368,2025-04-11,P0023,C00059,SUP007,3,52.26,18.629999999999995,Cash
S0005369,2025-04-11,P0031,C00144,SUP008,1,28.12,13.21,Cash
S0005370,2025-04-11,P0004,C00405,SUP001,3,54.69,22.799999999999997,Cash
S0005371,2025-04-11,P0036,C00240,SUP004,1,13.91,2.8200000000000003,Cash
S0005372,2025-04-11,P0029,C00304,SUP006,1,12.45,3.039999999999999,Cash
S0005373,2025-04-11,P0023,C00215,SUP007,1,17.42,6.210000000000001,Card
S0005374,2025-04-11,P0037,C00432,SUP002,1,29.68,13.27,Digital Wallet
S0005375,2025-04-11,P0019,C00381,SUP005,4,24.64,10.440000000000001,Cash
S0005376,2025-04-11,P0024,C00172,SUP001,1,16.73,4.1,Digital Wallet
S0005377,2025-04-11,P0014,C00417,SUP003,2,28.66,8.32,Cash
S0005378,2025-04-11,P0037,C00213,SUP002,1,29.68,13.27,Card
S0005379,2025-04-11,P0018,C00484,SUP008,2,28.96,13.260000000000002,Card
